"Date","Time","Open","High","Low","Close","Up","Down","ZeroLine","3/10Line_2","16Line_2","ParCl","ParCl","Vol","Avg","PLOT1","MornDoji","EveDoji"
10/01/2020,11:50,3373.50,3374.00,3368.25,3368.50,3239,4192,0.00,2.05,1.54,3357.17,3378.94,7431.00,9889.20,0.00,0.00,0.00
10/01/2020,11:55,3368.50,3372.50,3367.25,3372.50,4368,3319,0.00,1.47,1.68,3357.63,3378.60,7687.00,8729.70,0.00,0.00,3366.25
10/01/2020,12:00,3372.50,3374.50,3370.50,3372.50,3188,2669,0.00,0.27,1.52,3358.08,3378.25,5857.00,8017.70,0.00,0.00,0.00
10/01/2020,12:05,3372.25,3373.00,3365.50,3367.25,4548,5032,0.00,-0.28,1.16,3358.53,3377.92,9580.00,7905.10,0.00,0.00,0.00
10/01/2020,12:10,3367.25,3369.00,3366.00,3367.25,2109,2614,0.00,-2.20,0.75,3358.96,3377.58,4723.00,7411.60,0.00,0.00,0.00
10/01/2020,12:15,3367.25,3368.75,3366.00,3368.25,1787,1622,0.00,-3.32,0.43,3359.38,3377.26,3409.00,6827.20,0.00,0.00,0.00
10/01/2020,12:20,3368.25,3369.75,3362.50,3366.25,4369,4638,0.00,-3.07,0.25,3359.79,3376.93,9007.00,6941.10,0.00,0.00,0.00
10/01/2020,12:25,3366.25,3372.50,3366.00,3371.25,4211,3452,0.00,-1.39,0.18,3360.19,3376.62,7663.00,7020.60,0.00,0.00,0.00
10/01/2020,12:30,3371.00,3372.25,3370.25,3371.75,1505,1538,0.00,-0.13,0.26,3360.58,3376.30,3043.00,6432.10,0.00,0.00,0.00
10/01/2020,12:35,3371.50,3373.50,3371.25,3371.50,1750,2023,0.00,1.80,0.49,3360.96,3375.99,3773.00,6217.30,0.00,0.00,0.00
10/01/2020,12:40,3371.50,3372.25,3368.00,3371.50,2184,2489,0.00,1.58,0.76,3361.34,3375.69,4673.00,5941.50,0.00,0.00,0.00
10/01/2020,12:45,3371.25,3374.25,3371.00,3373.25,1767,1532,0.00,2.01,0.90,3361.70,3375.39,3299.00,5502.70,0.00,0.00,0.00
10/01/2020,12:50,3373.25,3374.25,3372.00,3372.75,1471,1436,0.00,2.40,0.92,3362.06,3375.10,2907.00,5207.70,0.00,0.00,0.00
10/01/2020,12:55,3372.75,3373.75,3372.00,3372.75,1058,1382,0.00,2.27,0.77,3362.40,3374.81,2440.00,4493.70,0.00,0.00,0.00
10/01/2020,13:00,3372.75,3373.50,3370.00,3371.75,1710,2197,0.00,1.32,0.57,3362.74,3374.52,3907.00,4412.10,0.00,0.00,0.00
10/01/2020,13:05,3372.00,3373.00,3370.75,3371.00,1568,1504,0.00,0.46,0.33,3363.07,3374.24,3072.00,4378.40,0.00,0.00,0.00
10/01/2020,13:10,3371.25,3377.25,3371.00,3376.25,3039,1598,0.00,0.63,0.24,3363.39,3355.75,4637.00,3941.40,0.00,0.00,0.00
10/01/2020,13:15,3376.25,3376.50,3371.25,3371.50,1382,2434,0.00,0.52,0.18,3363.84,3355.80,3816.00,3556.70,0.00,3377.50,0.00
10/01/2020,13:20,3371.50,3374.00,3369.00,3371.50,2294,3054,0.00,0.71,0.21,3364.27,3355.86,5348.00,3787.20,0.00,0.00,0.00
10/01/2020,13:25,3371.50,3372.75,3370.50,3371.25,1562,1453,0.00,-0.93,0.17,3364.68,3355.91,3015.00,3711.40,0.00,0.00,0.00
10/01/2020,13:30,3371.50,3372.75,3366.00,3368.50,2348,2730,0.00,-1.63,0.20,3365.08,3355.96,5078.00,3751.90,0.00,0.00,0.00
10/01/2020,13:35,3368.50,3369.50,3367.00,3368.75,1836,1573,0.00,-2.10,0.28,3365.47,3356.02,3409.00,3762.90,0.00,0.00,0.00
10/01/2020,13:40,3368.50,3371.50,3368.00,3370.50,1594,1378,0.00,-2.13,0.34,3365.85,3356.07,2972.00,3769.40,0.00,0.00,0.00
10/01/2020,13:45,3370.50,3372.00,3368.50,3370.25,1586,1768,0.00,-1.29,0.34,3366.22,3356.12,3354.00,3860.80,0.00,0.00,0.00
10/01/2020,13:50,3370.50,3371.50,3367.75,3368.50,1547,1783,0.00,-1.05,0.28,3366.57,3356.18,3330.00,3803.10,0.00,0.00,0.00
10/01/2020,13:55,3368.50,3371.25,3366.50,3371.00,2338,2403,0.00,-0.88,0.12,3377.25,3356.23,4741.00,3970.00,0.00,0.00,0.00
10/01/2020,14:00,3371.00,3371.25,3358.75,3362.50,5183,6704,0.00,-2.09,-0.11,3377.16,3356.28,11887.00,4695.00,0.00,0.00,0.00
10/01/2020,14:05,3362.50,3369.75,3351.00,3358.25,14364,14837,0.00,-4.18,-0.50,3376.87,3377.25,29201.00,7233.50,0.00,0.00,0.00
10/01/2020,14:10,3358.50,3359.50,3350.00,3352.75,10965,11104,0.00,-8.39,-1.17,3376.25,3377.18,22069.00,8905.60,0.00,0.00,0.00
10/01/2020,14:15,3352.75,3356.75,3350.75,3355.00,6497,6002,0.00,-9.27,-1.90,3375.41,3377.05,12499.00,9854.00,0.00,0.00,0.00
10/01/2020,14:20,3355.00,3355.75,3350.00,3354.25,5567,5540,0.00,-9.18,-2.55,3374.60,3376.91,11107.00,10456.90,0.00,0.00,0.00
10/01/2020,14:25,3354.25,3357.50,3352.75,3357.00,4077,3830,0.00,-6.58,-2.99,3373.81,3376.78,7907.00,10906.70,0.00,0.00,0.00
10/01/2020,14:30,3357.00,3363.25,3355.50,3362.75,4999,3578,0.00,-3.22,-3.23,3373.05,3376.64,8577.00,11467.20,0.00,0.00,0.00
10/01/2020,14:35,3362.75,3366.00,3362.00,3365.25,3660,2935,0.00,0.94,-3.21,3372.31,3376.51,6595.00,11791.30,0.00,0.00,0.00
10/01/2020,14:40,3365.00,3368.25,3364.00,3366.75,3770,3000,0.00,4.37,-2.98,3371.60,3376.38,6770.00,12135.30,0.00,0.00,0.00
10/01/2020,14:45,3366.50,3369.50,3364.50,3368.75,2957,2587,0.00,6.59,-2.51,3370.90,3376.25,5544.00,12215.60,0.00,0.00,0.00
10/01/2020,14:50,3368.50,3369.00,3366.00,3366.50,2039,2409,0.00,6.61,-1.99,3370.24,3376.12,4448.00,11471.70,0.00,0.00,0.00
10/01/2020,14:55,3366.50,3372.00,3365.50,3369.50,3648,2796,0.00,6.40,-1.46,3350.00,3375.99,6444.00,9196.00,0.00,0.00,0.00
10/01/2020,15:00,3369.25,3371.00,3368.00,3369.50,1558,1907,0.00,4.97,-1.02,3350.18,3375.86,3465.00,7335.60,0.00,0.00,0.00
10/01/2020,15:05,3369.50,3374.50,3369.00,3372.50,4266,3193,0.00,5.22,-0.61,3350.35,3375.73,7459.00,6831.60,0.00,0.00,0.00
10/01/2020,15:10,3372.75,3373.00,3368.25,3369.25,2555,2884,0.00,3.64,-0.32,3350.74,3375.60,5439.00,6264.80,0.00,0.00,0.00
10/01/2020,15:15,3369.50,3371.50,3367.00,3368.00,2646,2798,0.00,2.04,-0.13,3351.12,3375.47,5444.00,6018.50,0.00,0.00,0.00
10/01/2020,15:20,3368.00,3369.00,3363.25,3363.75,3584,4393,0.00,-0.97,-0.06,3351.49,3375.34,7977.00,5958.50,0.00,0.00,0.00
10/01/2020,15:25,3363.75,3364.75,3360.00,3361.75,3119,3580,0.00,-3.13,0.00,3351.86,3375.22,6699.00,5968.90,0.00,0.00,0.00
10/01/2020,15:30,3361.75,3363.50,3359.00,3360.50,4332,4105,0.00,-5.00,0.22,3352.22,3375.09,8437.00,6135.60,0.00,0.00,0.00
10/01/2020,15:35,3360.50,3363.50,3359.25,3363.25,3195,3164,0.00,-4.62,0.51,3352.58,3374.96,6359.00,6217.10,0.00,0.00,0.00
10/01/2020,15:40,3363.25,3365.50,3357.75,3362.50,4219,5200,0.00,-3.97,0.83,3352.93,3374.84,9419.00,6714.20,0.00,0.00,0.00
10/01/2020,15:45,3362.50,3364.50,3359.25,3360.50,3175,3349,0.00,-3.07,1.05,3353.27,3374.71,6524.00,6722.20,0.00,0.00,0.00
10/01/2020,15:50,3360.25,3363.00,3358.25,3361.25,3487,2916,0.00,-2.91,1.07,3353.61,3374.59,6403.00,7016.00,0.00,0.00,0.00
10/01/2020,15:55,3361.00,3367.75,3360.75,3366.00,4630,4234,0.00,-1.09,0.94,3353.95,3374.47,8864.00,7156.50,0.00,0.00,0.00
10/01/2020,16:00,3366.00,3371.75,3364.75,3370.50,5269,3567,0.00,2.12,0.80,3354.28,3374.35,8836.00,7496.20,0.00,0.00,0.00
10/01/2020,16:05,3370.50,3370.50,3367.50,3369.00,1718,1719,0.00,4.60,0.68,3354.60,3374.22,3437.00,7295.50,0.00,0.00,0.00
10/01/2020,16:10,3369.00,3374.75,3369.00,3373.75,1696,939,0.00,6.18,0.65,3354.92,3350.00,2635.00,6761.30,0.00,0.00,0.00
10/01/2020,16:15,3373.75,3374.75,3366.50,3367.50,1053,1323,0.00,4.61,0.54,3355.39,3350.06,2376.00,6329.00,0.00,3375.75,0.00
10/01/2020,16:30,3369.25,3369.25,3369.25,3369.25,30,0,0.00,3.82,0.47,3355.86,3350.12,30.00,5488.30,0.00,0.00,0.00
10/01/2020,16:35,3369.00,3370.00,3366.50,3368.25,311,425,0.00,1.48,0.23,3356.31,3350.19,736.00,4926.00,0.00,0.00,0.00
10/01/2020,16:40,3368.25,3370.75,3367.75,3370.75,243,159,0.00,1.74,0.12,3356.76,3350.25,402.00,4024.30,0.00,0.00,0.00
10/01/2020,16:45,3370.50,3371.50,3368.50,3368.75,103,219,0.00,0.75,0.03,3357.19,3350.31,322.00,3404.10,0.00,0.00,0.00
10/01/2020,16:50,3368.25,3369.75,3368.25,3368.50,134,172,0.00,0.11,0.10,3357.61,3350.37,306.00,2794.40,0.00,0.00,0.00
10/01/2020,16:55,3368.75,3369.50,3368.25,3368.75,122,113,0.00,-0.83,0.25,3358.02,3350.43,235.00,1931.50,0.00,0.00,0.00
10/01/2020,17:00,3368.50,3369.00,3367.25,3368.25,173,169,0.00,-0.78,0.51,3358.42,3350.49,342.00,1082.10,0.00,0.00,0.00
10/01/2020,18:05,3366.75,3371.50,3366.50,3367.50,536,629,0.00,-0.96,0.74,3358.81,3350.55,1165.00,854.90,0.00,0.00,0.00
10/01/2020,18:10,3368.25,3368.25,3364.25,3364.75,269,444,0.00,-1.39,0.90,3359.20,3350.61,713.00,662.70,0.00,0.00,0.00
10/01/2020,18:15,3365.25,3368.25,3365.00,3367.75,304,184,0.00,-1.58,0.99,3359.57,3350.67,488.00,473.90,0.00,0.00,3364.00
10/01/2020,18:20,3368.00,3373.25,3368.00,3373.25,751,543,0.00,-0.07,1.17,3359.93,3350.73,1294.00,600.30,0.00,0.00,0.00
10/01/2020,18:25,3373.25,3374.75,3371.75,3373.75,675,720,0.00,2.38,1.39,3360.29,3350.79,1395.00,666.20,0.00,0.00,0.00
10/01/2020,18:30,3374.00,3374.50,3364.75,3366.25,1499,2054,0.00,2.33,1.40,3360.64,3350.85,3553.00,981.30,0.00,0.00,0.00
10/01/2020,18:35,3366.50,3368.50,3362.00,3368.25,1519,1480,0.00,0.72,1.16,3360.97,3350.91,2999.00,1249.00,0.00,0.00,0.00
10/01/2020,18:40,3368.00,3374.50,3367.50,3372.00,1427,1148,0.00,-0.22,0.76,3361.31,3350.97,2575.00,1475.90,0.00,0.00,0.00
10/01/2020,18:45,3372.00,3372.25,3370.75,3371.50,364,240,0.00,1.26,0.55,3361.63,3351.03,604.00,1512.80,0.00,0.00,0.00
10/01/2020,18:50,3371.50,3372.75,3369.75,3371.50,394,444,0.00,2.02,0.44,3361.94,3351.09,838.00,1562.40,0.00,0.00,0.00
10/01/2020,18:55,3371.50,3372.25,3370.75,3371.50,171,254,0.00,1.45,0.43,3362.25,3351.15,425.00,1488.40,0.00,0.00,0.00
10/01/2020,19:00,3371.50,3372.00,3370.25,3372.00,133,168,0.00,0.89,0.38,3362.55,3351.21,301.00,1447.20,0.00,0.00,0.00
10/01/2020,19:05,3372.00,3372.25,3370.50,3371.25,167,206,0.00,0.46,0.36,3362.84,3351.27,373.00,1435.70,0.00,0.00,0.00
10/01/2020,19:10,3371.25,3371.50,3370.75,3371.50,74,108,0.00,0.63,0.39,3363.13,3351.33,182.00,1324.50,0.00,0.00,0.00
10/01/2020,19:15,3371.50,3372.50,3366.75,3369.25,674,885,0.00,0.17,0.46,3363.41,3351.38,1559.00,1340.90,0.00,0.00,0.00
10/01/2020,19:20,3369.25,3369.75,3368.25,3369.25,266,160,0.00,-0.80,0.46,3363.68,3351.44,426.00,1028.20,0.00,0.00,0.00
10/01/2020,19:25,3369.00,3369.50,3367.25,3368.00,178,344,0.00,-1.94,0.39,3363.95,3351.50,522.00,780.50,0.00,0.00,0.00
10/01/2020,19:30,3367.75,3368.75,3367.25,3368.00,219,177,0.00,-1.96,0.36,3364.21,3351.56,396.00,562.60,0.00,0.00,0.00
10/01/2020,19:35,3368.25,3370.00,3366.25,3368.00,603,589,0.00,-2.03,0.33,3364.46,3351.62,1192.00,621.40,0.00,0.00,0.00
10/01/2020,19:40,3368.25,3369.25,3368.00,3368.25,128,158,0.00,-1.62,0.23,3364.71,3351.68,286.00,566.20,0.00,0.00,0.00
10/01/2020,19:45,3368.50,3368.50,3367.00,3367.00,166,261,0.00,-1.50,-0.01,3364.95,3351.73,427.00,566.40,0.00,0.00,0.00
10/01/2020,19:50,3367.00,3367.75,3365.50,3365.75,389,485,0.00,-1.63,-0.26,3365.18,3351.79,874.00,623.70,0.00,0.00,0.00
10/01/2020,19:55,3365.75,3367.75,3365.25,3366.25,428,359,0.00,-1.79,-0.41,3374.75,3351.85,787.00,665.10,0.00,0.00,0.00
10/01/2020,20:00,3366.25,3367.50,3365.25,3367.25,233,211,0.00,-1.28,-0.48,3374.67,3351.91,444.00,691.30,0.00,0.00,0.00
10/01/2020,20:05,3367.00,3372.25,3366.25,3370.25,1190,1015,0.00,0.12,-0.55,3374.60,3351.96,2205.00,755.90,0.00,0.00,0.00
10/01/2020,20:10,3370.25,3371.25,3361.50,3362.00,2041,3262,0.00,-0.57,-0.71,3374.52,3352.02,5303.00,1243.60,0.00,0.00,0.00
10/01/2020,20:15,3362.00,3363.25,3358.75,3362.50,1859,1925,0.00,-1.61,-0.90,3374.32,3352.08,3784.00,1569.80,0.00,0.00,0.00
10/01/2020,20:20,3362.25,3363.50,3360.75,3363.50,601,622,0.00,-3.41,-1.17,3373.94,3352.13,1223.00,1652.50,0.00,0.00,0.00
10/01/2020,20:25,3363.50,3364.75,3363.00,3364.25,458,549,0.00,-2.28,-1.34,3373.58,3352.19,1007.00,1634.00,0.00,0.00,0.00
10/01/2020,20:30,3364.00,3365.25,3363.00,3365.25,381,437,0.00,-1.07,-1.45,3373.22,3352.25,818.00,1687.20,0.00,0.00,0.00
10/01/2020,20:35,3364.75,3365.00,3360.75,3361.00,430,872,0.00,-1.30,-1.54,3372.87,3352.30,1302.00,1774.70,0.00,0.00,0.00
10/01/2020,20:40,3361.00,3361.50,3357.00,3359.00,1020,1395,0.00,-2.38,-1.64,3372.54,3352.36,2415.00,1928.80,0.00,0.00,0.00
10/01/2020,20:45,3359.00,3359.75,3355.25,3355.75,853,1125,0.00,-4.49,-1.80,3372.04,3352.41,1978.00,2047.90,0.00,0.00,0.00
10/01/2020,20:50,3355.75,3358.50,3355.25,3358.25,826,587,0.00,-4.51,-1.96,3371.37,3352.47,1413.00,2144.80,0.00,0.00,3354.25
10/01/2020,20:55,3358.25,3360.75,3357.75,3358.25,954,954,0.00,-3.56,-2.05,3370.72,3352.53,1908.00,2115.10,0.00,0.00,0.00
10/01/2020,21:00,3358.25,3359.50,3357.50,3358.00,306,331,0.00,-2.41,-2.10,3370.10,3352.58,637.00,1648.50,0.00,0.00,0.00
10/01/2020,21:05,3358.00,3360.00,3357.25,3360.00,552,557,0.00,-1.57,-2.11,3369.51,3352.64,1109.00,1381.00,0.00,0.00,0.00
10/01/2020,21:10,3359.75,3361.75,3359.25,3361.25,562,423,0.00,-0.35,-2.03,3368.94,3352.69,985.00,1357.20,0.00,0.00,0.00
10/01/2020,21:15,3361.00,3361.25,3360.00,3360.25,297,312,0.00,0.80,-1.87,3368.39,3352.75,609.00,1317.40,0.00,0.00,0.00
10/01/2020,21:20,3360.25,3361.50,3360.25,3360.25,165,295,0.00,1.38,-1.70,3367.87,3352.80,460.00,1281.60,0.00,0.00,0.00
10/01/2020,21:25,3360.00,3360.00,3358.00,3360.00,451,524,0.00,1.07,-1.64,3367.36,3352.86,975.00,1248.90,0.00,0.00,0.00
10/01/2020,21:30,3359.75,3361.75,3359.00,3361.50,888,775,0.00,1.23,-1.53,3366.88,3352.91,1663.00,1173.70,0.00,0.00,0.00
10/01/2020,21:35,3361.75,3363.00,3361.75,3361.75,412,475,0.00,1.13,-1.36,3366.41,3352.97,887.00,1064.60,0.00,0.00,0.00
10/01/2020,21:40,3361.75,3361.75,3360.75,3361.00,208,323,0.00,1.19,-1.07,3365.96,3353.02,531.00,976.40,0.00,0.00,0.00
10/01/2020,21:45,3361.00,3361.25,3359.50,3360.25,487,720,0.00,0.57,-0.89,3365.54,3353.07,1207.00,906.30,0.00,0.00,0.00
10/01/2020,21:50,3360.00,3360.75,3358.00,3360.00,696,1192,0.00,-0.21,-0.84,3365.12,3353.13,1888.00,1031.40,0.00,0.00,0.00
10/01/2020,21:55,3360.00,3361.50,3358.50,3361.25,367,358,0.00,-0.25,-0.77,3364.73,3353.18,725.00,993.00,0.00,0.00,0.00
10/01/2020,22:00,3361.25,3361.50,3357.75,3358.75,387,593,0.00,-0.50,-0.65,3364.35,3353.24,980.00,992.50,0.00,0.00,0.00
10/01/2020,22:05,3359.00,3360.25,3357.25,3358.25,516,627,0.00,-0.88,-0.43,3363.99,3353.29,1143.00,1045.90,0.00,0.00,0.00
10/01/2020,22:10,3358.25,3359.50,3357.25,3357.50,242,339,0.00,-1.86,-0.26,3363.64,3353.34,581.00,1058.00,0.00,0.00,0.00
10/01/2020,22:15,3357.50,3358.75,3357.25,3358.50,168,83,0.00,-1.79,-0.15,3363.30,3353.40,251.00,985.60,0.00,0.00,0.00
10/01/2020,22:20,3358.75,3360.00,3358.25,3360.00,237,178,0.00,-1.06,-0.07,3362.98,3353.45,415.00,860.80,0.00,0.00,0.00
10/01/2020,22:25,3359.75,3360.25,3358.50,3358.75,165,173,0.00,-0.34,0.01,3362.67,3353.50,338.00,805.90,0.00,0.00,0.00
10/01/2020,22:30,3358.75,3359.25,3357.50,3358.50,185,290,0.00,-0.09,0.03,3362.37,3353.56,475.00,800.30,0.00,0.00,0.00
10/01/2020,22:35,3358.50,3359.75,3358.50,3359.50,270,115,0.00,-0.18,-0.04,3362.09,3353.61,385.00,718.10,0.00,0.00,0.00
10/01/2020,22:40,3359.50,3360.50,3358.50,3359.25,311,214,0.00,0.06,-0.12,3361.81,3353.66,525.00,581.80,0.00,0.00,0.00
10/01/2020,22:45,3359.25,3360.00,3359.00,3359.25,121,129,0.00,0.51,-0.15,3361.55,3353.72,250.00,534.30,0.00,0.00,0.00
10/01/2020,22:50,3359.50,3359.50,3352.50,3353.75,1087,1904,0.00,-0.91,-0.29,3361.30,3374.75,2991.00,735.40,0.00,0.00,0.00
10/01/2020,22:55,3353.75,3354.25,3352.00,3352.50,511,754,0.00,-2.58,-0.52,3360.88,3374.69,1265.00,747.60,0.00,0.00,0.00
10/01/2020,23:00,3352.50,3355.50,3352.00,3355.50,782,602,0.00,-3.63,-0.82,3360.38,3374.58,1384.00,827.90,0.00,0.00,0.00
10/01/2020,23:05,3355.25,3356.50,3354.25,3355.25,437,413,0.00,-2.81,-1.03,3359.91,3374.47,850.00,887.80,0.00,0.00,0.00
10/01/2020,23:10,3355.25,3355.25,3353.75,3354.25,262,377,0.00,-1.65,-1.12,3359.47,3374.36,639.00,910.20,0.00,0.00,0.00
10/01/2020,23:15,3354.25,3356.25,3354.25,3355.50,296,147,0.00,-1.32,-1.19,3359.05,3374.24,443.00,920.70,0.00,0.00,0.00
10/01/2020,23:20,3355.50,3356.00,3354.50,3354.75,186,165,0.00,-1.12,-1.23,3358.66,3374.13,351.00,908.30,0.00,0.00,0.00
10/01/2020,23:25,3354.75,3355.50,3354.25,3354.75,154,225,0.00,-0.47,-1.20,3358.28,3374.02,379.00,907.70,0.00,0.00,0.00
10/01/2020,23:30,3354.75,3356.25,3354.75,3354.75,152,252,0.00,-0.28,-1.10,3357.93,3373.91,404.00,895.60,0.00,0.00,0.00
10/01/2020,23:35,3355.00,3358.25,3354.75,3356.25,633,443,0.00,0.53,-0.96,3352.00,3373.80,1076.00,978.20,0.00,0.00,0.00
10/01/2020,23:40,3356.25,3358.75,3356.25,3358.00,270,240,0.00,1.18,-0.82,3352.05,3373.69,510.00,730.10,0.00,0.00,0.00
10/01/2020,23:45,3358.00,3359.00,3357.25,3357.75,296,284,0.00,1.66,-0.69,3352.16,3373.58,580.00,661.60,0.00,0.00,0.00
10/01/2020,23:50,3358.00,3359.00,3357.25,3359.00,255,126,0.00,2.22,-0.55,3352.32,3373.48,381.00,561.30,0.00,0.00,0.00
10/01/2020,23:55,3358.75,3362.75,3358.75,3362.50,868,452,0.00,3.00,-0.35,3352.48,3373.37,1320.00,608.30,0.00,0.00,0.00
10/02/2020,00:00,3362.50,3362.75,3361.50,3362.50,291,144,0.00,3.76,-0.12,3352.81,3373.26,435.00,587.90,0.00,0.00,0.00
10/02/2020,00:05,3362.75,3363.00,3361.50,3361.75,175,185,0.00,4.05,0.10,3353.13,3373.16,360.00,579.60,0.00,0.00,0.00
10/02/2020,00:10,3361.75,3362.50,3361.00,3362.00,386,425,0.00,3.16,0.36,3353.52,3373.05,811.00,625.60,0.00,0.00,0.00
10/02/2020,00:15,3362.00,3362.00,3360.00,3360.75,164,350,0.00,1.97,0.64,3353.90,3372.95,514.00,639.10,0.00,0.00,0.00
10/02/2020,00:20,3360.75,3362.50,3360.75,3362.50,347,165,0.00,1.45,0.96,3354.27,3372.84,512.00,649.90,0.00,0.00,0.00
10/02/2020,00:25,3362.50,3362.50,3359.50,3360.00,211,333,0.00,0.41,1.16,3354.62,3372.74,544.00,596.70,0.00,3363.50,0.00
10/02/2020,00:30,3360.25,3361.75,3359.50,3361.75,184,107,0.00,0.37,1.29,3354.95,3372.63,291.00,574.80,0.00,0.00,0.00
10/02/2020,00:35,3361.50,3365.50,3361.00,3363.25,830,582,0.00,0.07,1.37,3355.27,3372.53,1412.00,658.00,0.00,0.00,0.00
10/02/2020,00:40,3363.00,3363.50,3361.50,3362.25,232,286,0.00,0.49,1.47,3355.76,3372.43,518.00,671.70,0.00,0.00,0.00
10/02/2020,00:45,3362.50,3362.50,3361.25,3362.25,106,142,0.00,0.68,1.55,3356.23,3372.32,248.00,564.50,0.00,0.00,0.00
10/02/2020,00:50,3361.75,3362.75,3361.25,3362.50,74,103,0.00,0.43,1.59,3356.68,3372.22,177.00,538.70,0.00,0.00,0.00
10/02/2020,00:55,3362.50,3362.75,3349.50,3351.00,1243,2184,0.00,-2.24,1.42,3365.50,3372.12,3427.00,845.40,0.00,0.00,0.00
10/02/2020,01:00,3350.75,3351.50,3333.25,3335.25,4408,5941,0.00,-8.57,0.81,3365.37,3371.95,10349.00,1799.20,0.00,0.00,0.00
10/02/2020,01:05,3335.25,3336.50,3315.75,3321.25,6012,6666,0.00,-18.37,-0.44,3364.86,3371.57,12678.00,3015.60,0.00,0.00,0.00
10/02/2020,01:10,3321.50,3322.25,3310.25,3317.00,4978,5552,0.00,-25.15,-2.16,3363.68,3370.87,10530.00,4017.40,0.00,0.00,0.00
10/02/2020,01:15,3316.75,3325.00,3315.75,3323.00,3170,2844,0.00,-25.53,-3.94,3361.97,3369.96,6014.00,4564.40,0.00,0.00,0.00
10/02/2020,01:20,3323.00,3324.75,3315.25,3315.50,2709,2801,0.00,-22.82,-5.60,3360.31,3369.06,5510.00,5086.30,0.00,0.00,0.00
10/02/2020,01:25,3315.50,3319.25,3309.50,3311.50,2542,2755,0.00,-19.48,-7.07,3358.71,3368.18,5297.00,5474.80,0.00,0.00,0.00
10/02/2020,01:30,3311.75,3314.25,3307.25,3310.75,2322,2436,0.00,-18.42,-8.42,3356.74,3367.15,4758.00,5898.80,0.00,0.00,0.00
10/02/2020,01:35,3310.75,3311.00,3300.75,3301.25,2138,2561,0.00,-17.07,-9.61,3354.37,3365.96,4699.00,6343.90,0.00,0.00,0.00
10/02/2020,01:40,3301.00,3309.25,3300.25,3306.75,2409,2217,0.00,-13.07,-10.52,3351.37,3364.49,4626.00,6788.80,0.00,0.00,0.00
10/02/2020,01:45,3306.75,3316.00,3306.50,3315.75,2356,1687,0.00,-7.88,-11.04,3348.09,3362.88,4043.00,6850.40,0.00,0.00,0.00
10/02/2020,01:50,3316.00,3318.75,3312.00,3312.75,2244,2109,0.00,-1.80,-11.17,3345.03,3361.32,4353.00,6250.80,0.00,0.00,0.00
10/02/2020,01:55,3313.00,3314.50,3306.25,3310.75,2047,2506,0.00,0.58,-11.14,3342.17,3359.79,4553.00,5438.30,0.00,0.00,0.00
10/02/2020,02:00,3310.75,3317.00,3307.25,3312.25,2474,2750,0.00,-0.11,-11.18,3339.48,3358.30,5224.00,4907.70,0.00,0.00,0.00
10/02/2020,02:05,3312.25,3316.25,3310.50,3312.25,1553,1710,0.00,0.80,-11.17,3336.97,3356.85,3263.00,4632.60,0.00,0.00,0.00
10/02/2020,02:10,3312.25,3314.50,3308.25,3314.00,1768,1717,0.00,2.03,-11.07,3334.62,3355.44,3485.00,4430.10,0.00,0.00,0.00
10/02/2020,02:15,3313.75,3317.50,3313.25,3315.25,1400,1081,0.00,2.66,-10.76,3332.42,3354.06,2481.00,4148.50,0.00,0.00,0.00
10/02/2020,02:20,3315.25,3317.25,3313.50,3315.00,1195,1178,0.00,3.15,-10.03,3330.36,3352.71,2373.00,3910.00,0.00,0.00,0.00
10/02/2020,02:25,3315.00,3321.50,3314.50,3321.50,1516,1402,0.00,3.63,-8.66,3328.44,3351.40,2918.00,3731.90,0.00,0.00,0.00
10/02/2020,02:30,3321.75,3330.00,3320.50,3326.00,3615,2448,0.00,5.28,-6.75,3300.25,3350.12,6063.00,3875.60,0.00,0.00,0.00
10/02/2020,02:35,3326.00,3327.50,3320.75,3321.50,2005,2047,0.00,6.88,-4.73,3300.49,3348.87,4052.00,3876.50,0.00,0.00,0.00
10/02/2020,02:40,3321.25,3323.00,3320.25,3321.50,1091,1351,0.00,6.00,-2.93,3300.72,3347.66,2442.00,3685.40,0.00,0.00,0.00
10/02/2020,02:45,3322.00,3324.25,3320.50,3322.25,1302,1253,0.00,3.60,-1.48,3300.96,3346.47,2555.00,3485.60,0.00,0.00,0.00
10/02/2020,02:50,3322.25,3326.75,3321.00,3322.25,1448,1168,0.00,2.85,-0.15,3301.19,3345.32,2616.00,3224.80,0.00,0.00,0.00
10/02/2020,02:55,3322.00,3329.00,3322.00,3328.50,1243,958,0.00,3.56,1.13,3301.42,3344.19,2201.00,3118.60,0.00,0.00,0.00
10/02/2020,03:00,3328.25,3329.00,3323.25,3327.25,1498,1466,0.00,3.90,2.20,3301.65,3343.09,2964.00,3066.50,0.00,0.00,0.00
10/02/2020,03:05,3327.00,3327.50,3321.00,3325.50,2655,2502,0.00,3.96,2.94,3301.88,3342.02,5157.00,3334.10,0.00,0.00,0.00
10/02/2020,03:10,3325.25,3333.00,3325.00,3331.75,2602,2052,0.00,3.37,3.26,3302.10,3340.98,4654.00,3562.20,0.00,0.00,0.00
10/02/2020,03:15,3331.75,3333.50,3329.25,3332.00,1275,1187,0.00,3.90,3.47,3302.60,3339.96,2462.00,3516.60,0.00,0.00,0.00
